date,medicine_name,quantity_used,department
2026-06-06,Paracetamol,64,ICU
2026-06-06,Amoxicillin,40,General
2026-06-06,Amoxicillin,66,Emergency
2026-06-06,Amoxicillin,47,ICU
2026-06-06,Insulin,61,General
2026-06-06,Insulin,53,Emergency
2026-06-06,Insulin,46,ICU
2026-06-06,Antibiotics,57,General
2026-06-06,Antibiotics,90,Emergency
2026-06-06,Antibiotics,42,ICU
2026-06-06,IV Fluids,37,General
2026-06-06,IV Fluids,63,Emergency
2026-06-06,IV Fluids,15,ICU
2026-06-07,Paracetamol,47,General
2026-06-07,Paracetamol,78,Emergency
2026-06-07,Paracetamol,63,ICU
2026-06-07,Amoxicillin,79,General
2026-06-07,Amoxicillin,64,Emergency
2026-06-07,Amoxicillin,81,ICU
2026-06-07,Insulin,46,General
2026-06-07,Insulin,51,Emergency
2026-06-07,Insulin,20,ICU
2026-06-07,Antibiotics,87,General
2026-06-07,Antibiotics,37,Emergency
2026-06-07,Antibiotics,45,ICU
2026-06-07,IV Fluids,54,General
2026-06-07,IV Fluids,146,Emergency
2026-06-07,IV Fluids,13,ICU
2026-06-08,Paracetamol,92,General
2026-06-08,Paracetamol,26,Emergency
2026-06-08,Paracetamol,85,ICU
2026-06-08,Amoxicillin,91,General
2026-06-08,Amoxicillin,58,Emergency
2026-06-08,Amoxicillin,83,ICU
2026-06-08,Insulin,85,General
2026-06-08,Insulin,85,Emergency
2026-06-08,Insulin,66,ICU
2026-06-08,Antibiotics,71,General
2026-06-08,Antibiotics,86,Emergency
2026-06-08,Antibiotics,59,ICU
2026-06-08,IV Fluids,37,General
2026-06-08,IV Fluids,144,Emergency
2026-06-08,IV Fluids,44,ICU
2026-06-09,Paracetamol,71,General
2026-06-09,Paracetamol,91,Emergency
2026-06-09,Paracetamol,87,ICU
2026-06-09,Amoxicillin,59,General
2026-06-09,Amoxicillin,32,Emergency
2026-06-09,Amoxicillin,70,ICU
2026-06-09,Insulin,36,General
2026-06-09,Insulin,74,Emergency
2026-06-09,Insulin,85,ICU
2026-06-09,Antibiotics,41,General
2026-06-09,Antibiotics,32,Emergency
2026-06-09,Antibiotics,35,ICU
2026-06-09,IV Fluids,93,General
2026-06-09,IV Fluids,93,Emergency
2026-06-09,IV Fluids,55,ICU
2026-06-10,Paracetamol,91,General
2026-06-10,Paracetamol,15,Emergency
2026-06-10,Paracetamol,80,ICU
2026-06-10,Amoxicillin,60,General
2026-06-10,Amoxicillin,27,Emergency
2026-06-10,Amoxicillin,42,ICU
2026-06-10,Insulin,78,General
2026-06-10,Insulin,12,Emergency
2026-06-10,Insulin,28,ICU
2026-06-10,Antibiotics,89,General
2026-06-10,Antibiotics,94,Emergency
2026-06-10,Antibiotics,17,ICU
2026-06-10,IV Fluids,32,General
2026-06-10,IV Fluids,83,Emergency
2026-06-10,IV Fluids,44,ICU
2026-06-11,Paracetamol,45,General
2026-06-11,Paracetamol,29,Emergency
2026-06-11,Paracetamol,61,ICU
2026-06-11,Amoxicillin,55,General
2026-06-11,Amoxicillin,64,Emergency
2026-06-11,Amoxicillin,37,ICU
2026-06-11,Insulin,41,General
2026-06-11,Insulin,40,Emergency
2026-06-11,Insulin,93,ICU
2026-06-11,Antibiotics,75,General
2026-06-11,Antibiotics,62,Emergency
2026-06-11,Antibiotics,34,ICU
2026-06-11,IV Fluids,66,General
2026-06-11,IV Fluids,103,Emergency
2026-06-11,IV Fluids,70,ICU
2026-06-12,Paracetamol,59,General
2026-06-12,Paracetamol,28,Emergency
2026-06-12,Paracetamol,93,ICU
2026-06-12,Amoxicillin,55,General
2026-06-12,Amoxicillin,47,Emergency
2026-06-12,Amoxicillin,82,ICU
2026-06-12,Insulin,45,General
2026-06-12,Insulin,38,Emergency
2026-06-12,Insulin,109,ICU
2026-06-12,Antibiotics,43,General
2026-06-12,Antibiotics,36,Emergency
2026-06-12,Antibiotics,61,ICU
2026-06-12,IV Fluids,87,General
2026-06-12,IV Fluids,107,Emergency
2026-06-12,IV Fluids,45,ICU
2026-06-13,Paracetamol,30,General
2026-06-13,Paracetamol,66,Emergency
2026-06-13,Paracetamol,76,ICU
2026-06-13,Amoxicillin,37,General
2026-06-13,Amoxicillin,23,Emergency
2026-06-13,Amoxicillin,101,ICU
2026-06-13,Insulin,33,General
2026-06-13,Insulin,82,Emergency
2026-06-13,Insulin,20,ICU
2026-06-13,Antibiotics,22,General
2026-06-13,Antibiotics,47,Emergency
2026-06-13,Antibiotics,28,ICU
2026-06-13,IV Fluids,40,General
2026-06-13,IV Fluids,148,Emergency
2026-06-13,IV Fluids,75,ICU
2026-06-14,Paracetamol,66,General
2026-06-14,Paracetamol,52,Emergency
2026-06-14,Paracetamol,48,ICU
2026-06-14,Amoxicillin,85,General
2026-06-14,Amoxicillin,86,Emergency
2026-06-14,Amoxicillin,70,ICU
2026-06-14,Insulin,21,General
2026-06-14,Insulin,82,Emergency
2026-06-14,Insulin,67,ICU
2026-06-14,Antibiotics,69,General
2026-06-14,Antibiotics,27,Emergency
2026-06-14,Antibiotics,90,ICU
2026-06-14,IV Fluids,70,General
2026-06-14,IV Fluids,148,Emergency
2026-06-14,IV Fluids,77,ICU
2026-06-15,Paracetamol,87,General
2026-06-15,Paracetamol,66,Emergency
2026-06-15,Paracetamol,41,ICU
2026-06-15,Amoxicillin,80,General
2026-06-15,Amoxicillin,27,Emergency
2026-06-15,Amoxicillin,100,ICU
2026-06-15,Insulin,72,General
2026-06-15,Insulin,44,Emergency
2026-06-15,Insulin,86,ICU
2026-06-15,Antibiotics,103,General
2026-06-15,Antibiotics,40,Emergency
2026-06-15,Antibiotics,68,ICU
2026-06-15,IV Fluids,86,General
2026-06-15,IV Fluids,162,Emergency
2026-06-15,IV Fluids,66,ICU
2026-06-16,Paracetamol,106,General
2026-06-16,Paracetamol,29,Emergency
2026-06-16,Paracetamol,82,ICU
2026-06-16,Amoxicillin,44,General
2026-06-16,Amoxicillin,69,Emergency
2026-06-16,Amoxicillin,89,ICU
2026-06-16,Insulin,95,General
2026-06-16,Insulin,31,Emergency
2026-06-16,Insulin,103,ICU
2026-06-16,Antibiotics,81,General
2026-06-16,Antibiotics,79,Emergency
2026-06-16,Antibiotics,53,ICU
2026-06-16,IV Fluids,61,General
2026-06-16,IV Fluids,158,Emergency
2026-06-16,IV Fluids,53,ICU
2026-06-17,Paracetamol,80,General
2026-06-17,Paracetamol,73,Emergency
2026-06-17,Paracetamol,31,ICU
2026-06-17,Amoxicillin,42,General
2026-06-17,Amoxicillin,55,Emergency
2026-06-17,Amoxicillin,73,ICU
2026-06-17,Insulin,97,General
2026-06-17,Insulin,106,Emergency
2026-06-17,Insulin,37,ICU
2026-06-17,Antibiotics,102,General
2026-06-17,Antibiotics,102,Emergency
2026-06-17,Antibiotics,51,ICU
2026-06-17,IV Fluids,47,General
2026-06-17,IV Fluids,84,Emergency
2026-06-17,IV Fluids,48,ICU
2026-06-18,Paracetamol,90,General
2026-06-18,Paracetamol,79,Emergency
2026-06-18,Paracetamol,93,ICU
2026-06-18,Amoxicillin,98,General
2026-06-18,Amoxicillin,32,Emergency
2026-06-18,Amoxicillin,96,ICU
2026-06-18,Insulin,35,General
2026-06-18,Insulin,108,Emergency
2026-06-18,Insulin,61,ICU
2026-06-18,Antibiotics,53,General
2026-06-18,Antibiotics,37,Emergency
2026-06-18,Antibiotics,68,ICU
2026-06-18,IV Fluids,23,General
2026-06-18,IV Fluids,100,Emergency
2026-06-18,IV Fluids,82,ICU
2026-06-19,Paracetamol,73,General
2026-06-19,Paracetamol,62,Emergency
2026-06-19,Paracetamol,29,ICU
2026-06-19,Amoxicillin,78,General
2026-06-19,Amoxicillin,32,Emergency
2026-06-19,Amoxicillin,47,ICU
2026-06-19,Insulin,54,General
2026-06-19,Insulin,94,Emergency
2026-06-19,Insulin,87,ICU
2026-06-19,Antibiotics,60,General
2026-06-19,Antibiotics,73,Emergency
2026-06-19,Antibiotics,65,ICU
2026-06-19,IV Fluids,27,General
2026-06-19,IV Fluids,97,Emergency
2026-06-19,IV Fluids,19,ICU
2026-06-20,Paracetamol,89,General
2026-06-20,Paracetamol,27,Emergency
2026-06-20,Paracetamol,59,ICU
2026-06-20,Amoxicillin,59,General
2026-06-20,Amoxicillin,101,Emergency
2026-06-20,Amoxicillin,91,ICU
2026-06-20,Insulin,44,General
2026-06-20,Insulin,65,Emergency
2026-06-20,Insulin,38,ICU
2026-06-20,Antibiotics,76,General
2026-06-20,Antibiotics,98,Emergency
2026-06-20,Antibiotics,40,ICU
2026-06-20,IV Fluids,91,General
2026-06-20,IV Fluids,84,Emergency
2026-06-20,IV Fluids,67,ICU
2026-06-21,Paracetamol,78,General
2026-06-21,Paracetamol,104,Emergency
2026-06-21,Paracetamol,20,ICU
2026-06-21,Amoxicillin,75,General
2026-06-21,Amoxicillin,94,Emergency
2026-06-21,Amoxicillin,63,ICU
2026-06-21,Insulin,98,General
2026-06-21,Insulin,97,Emergency
2026-06-21,Insulin,61,ICU
2026-06-21,Antibiotics,52,General
2026-06-21,Antibiotics,70,Emergency
2026-06-21,Antibiotics,43,ICU
2026-06-21,IV Fluids,108,General
2026-06-21,IV Fluids,150,Emergency
2026-06-21,IV Fluids,40,ICU
2026-06-22,Paracetamol,70,General
2026-06-22,Paracetamol,82,Emergency
2026-06-22,Paracetamol,15,ICU
2026-06-22,Amoxicillin,103,General
2026-06-22,Amoxicillin,44,Emergency
2026-06-22,Amoxicillin,99,ICU
2026-06-22,Insulin,87,General
2026-06-22,Insulin,51,Emergency
2026-06-22,Insulin,27,ICU
2026-06-22,Antibiotics,94,General
2026-06-22,Antibiotics,85,Emergency
2026-06-22,Antibiotics,42,ICU
2026-06-22,IV Fluids,82,General
2026-06-22,IV Fluids,121,Emergency
2026-06-22,IV Fluids,91,ICU
2026-06-23,Paracetamol,66,General
2026-06-23,Paracetamol,86,Emergency
2026-06-23,Paracetamol,68,ICU
2026-06-23,Amoxicillin,98,General
2026-06-23,Amoxicillin,97,Emergency
2026-06-23,Amoxicillin,34,ICU
2026-06-23,Insulin,89,General
2026-06-23,Insulin,60,Emergency
2026-06-23,Insulin,75,ICU
2026-06-23,Antibiotics,117,General
2026-06-23,Antibiotics,34,Emergency
2026-06-23,Antibiotics,80,ICU
2026-06-23,IV Fluids,80,General
2026-06-23,IV Fluids,96,Emergency
2026-06-23,IV Fluids,104,ICU
2026-06-24,Paracetamol,99,General
2026-06-24,Paracetamol,33,Emergency
2026-06-24,Paracetamol,46,ICU
2026-06-24,Amoxicillin,74,General
2026-06-24,Amoxicillin,32,Emergency
2026-06-24,Amoxicillin,34,ICU
2026-06-24,Insulin,70,General
2026-06-24,Insulin,84,Emergency
2026-06-24,Insulin,87,ICU
2026-06-24,Antibiotics,42,General
2026-06-24,Antibiotics,73,Emergency
2026-06-24,Antibiotics,63,ICU
2026-06-24,IV Fluids,107,General
2026-06-24,IV Fluids,128,Emergency
2026-06-24,IV Fluids,110,ICU
2026-06-25,Paracetamol,47,General
2026-06-25,Paracetamol,22,Emergency
2026-06-25,Paracetamol,73,ICU
2026-06-25,Amoxicillin,84,General
2026-06-25,Amoxicillin,46,Emergency
2026-06-25,Amoxicillin,100,ICU
2026-06-25,Insulin,68,General
2026-06-25,Insulin,57,Emergency
2026-06-25,Insulin,53,ICU
2026-06-25,Antibiotics,47,General
2026-06-25,Antibiotics,56,Emergency
2026-06-25,Antibiotics,59,ICU
2026-06-25,IV Fluids,99,General
2026-06-25,IV Fluids,131,Emergency
2026-06-25,IV Fluids,92,ICU
2026-06-26,Paracetamol,71,General
2026-06-26,Paracetamol,41,Emergency
2026-06-26,Paracetamol,26,ICU
2026-06-26,Amoxicillin,18,General
2026-06-26,Amoxicillin,58,Emergency
2026-06-26,Amoxicillin,38,ICU
2026-06-26,Insulin,36,General
2026-06-26,Insulin,59,Emergency
2026-06-26,Insulin,76,ICU
2026-06-26,Antibiotics,19,General
2026-06-26,Antibiotics,57,Emergency
2026-06-26,Antibiotics,91,ICU
2026-06-26,IV Fluids,80,General
2026-06-26,IV Fluids,104,Emergency
2026-06-26,IV Fluids,24,ICU
2026-06-27,Paracetamol,89,General
2026-06-27,Paracetamol,30,Emergency
2026-06-27,Paracetamol,83,ICU
2026-06-27,Amoxicillin,63,General
2026-06-27,Amoxicillin,47,Emergency
2026-06-27,Amoxicillin,38,ICU
2026-06-27,Insulin,61,General
2026-06-27,Insulin,86,Emergency
2026-06-27,Insulin,64,ICU
2026-06-27,Antibiotics,89,General
2026-06-27,Antibiotics,108,Emergency
2026-06-27,Antibiotics,47,ICU
2026-06-27,IV Fluids,62,General
2026-06-27,IV Fluids,112,Emergency
2026-06-27,IV Fluids,47,ICU
2026-06-28,Paracetamol,49,General
2026-06-28,Paracetamol,45,Emergency
2026-06-28,Paracetamol,53,ICU
2026-06-28,Amoxicillin,47,General
2026-06-28,Amoxicillin,24,Emergency
2026-06-28,Amoxicillin,85,ICU
2026-06-28,Insulin,84,General
2026-06-28,Insulin,51,Emergency
2026-06-28,Insulin,31,ICU
2026-06-28,Antibiotics,91,General
2026-06-28,Antibiotics,18,Emergency
2026-06-28,Antibiotics,56,ICU
2026-06-28,IV Fluids,74,General
2026-06-28,IV Fluids,111,Emergency
2026-06-28,IV Fluids,100,ICU
2026-06-29,Paracetamol,16,General
2026-06-29,Paracetamol,87,Emergency
2026-06-29,Paracetamol,89,ICU
2026-06-29,Amoxicillin,60,General
2026-06-29,Amoxicillin,67,Emergency
2026-06-29,Amoxicillin,93,ICU
2026-06-29,Insulin,66,General
2026-06-29,Insulin,91,Emergency
2026-06-29,Insulin,90,ICU
2026-06-29,Antibiotics,68,General
2026-06-29,Antibiotics,58,Emergency
2026-06-29,Antibiotics,80,ICU
2026-06-29,IV Fluids,70,General
2026-06-29,IV Fluids,94,Emergency
2026-06-29,IV Fluids,36,ICU
2026-06-30,Paracetamol,48,General
2026-06-30,Paracetamol,86,Emergency
2026-06-30,Paracetamol,81,ICU
2026-06-30,Amoxicillin,86,General
2026-06-30,Amoxicillin,32,Emergency
2026-06-30,Amoxicillin,30,ICU
2026-06-30,Insulin,25,General
2026-06-30,Insulin,89,Emergency
2026-06-30,Insulin,72,ICU
2026-06-30,Antibiotics,64,General
2026-06-30,Antibiotics,35,Emergency
2026-06-30,Antibiotics,46,ICU
2026-06-30,IV Fluids,83,General
2026-06-30,IV Fluids,116,Emergency
2026-06-30,IV Fluids,101,ICU
2026-07-01,Paracetamol,36,General
2026-07-01,Paracetamol,70,Emergency
2026-07-01,Paracetamol,96,ICU
2026-07-01,Amoxicillin,88,General
2026-07-01,Amoxicillin,82,Emergency
2026-07-01,Amoxicillin,95,ICU
2026-07-01,Insulin,43,General
2026-07-01,Insulin,28,Emergency
2026-07-01,Insulin,89,ICU
2026-07-01,Antibiotics,28,General
2026-07-01,Antibiotics,80,Emergency
2026-07-01,Antibiotics,57,ICU
2026-07-01,IV Fluids,44,General
2026-07-01,IV Fluids,145,Emergency
2026-07-01,IV Fluids,54,ICU
2026-07-02,Paracetamol,102,General
2026-07-02,Paracetamol,28,Emergency
2026-07-02,Paracetamol,98,ICU
2026-07-02,Amoxicillin,106,General
2026-07-02,Amoxicillin,36,Emergency
2026-07-02,Amoxicillin,91,ICU
2026-07-02,Insulin,79,General
2026-07-02,Insulin,103,Emergency
2026-07-02,Insulin,85,ICU
2026-07-02,Antibiotics,80,General
2026-07-02,Antibiotics,16,Emergency
2026-07-02,Antibiotics,91,ICU
2026-07-02,IV Fluids,52,General
2026-07-02,IV Fluids,93,Emergency
2026-07-02,IV Fluids,26,ICU
2026-07-03,Paracetamol,25,General
2026-07-03,Paracetamol,92,Emergency
2026-07-03,Paracetamol,72,ICU
2026-07-03,Amoxicillin,41,General
2026-07-03,Amoxicillin,103,Emergency
2026-07-03,Amoxicillin,39,ICU
2026-07-03,Insulin,23,General
2026-07-03,Insulin,103,Emergency
2026-07-03,Insulin,66,ICU
2026-07-03,Antibiotics,67,General
2026-07-03,Antibiotics,51,Emergency
2026-07-03,Antibiotics,78,ICU
2026-07-03,IV Fluids,100,General
2026-07-03,IV Fluids,83,Emergency
2026-07-03,IV Fluids,79,ICU
2026-07-04,Paracetamol,86,General
2026-07-04,Paracetamol,64,Emergency
2026-07-04,Paracetamol,56,ICU
2026-07-04,Amoxicillin,15,General
2026-07-04,Amoxicillin,80,Emergency
2026-07-04,Amoxicillin,17,ICU
2026-07-04,Insulin,82,General
2026-07-04,Insulin,19,Emergency
2026-07-04,Insulin,65,ICU
2026-07-04,Antibiotics,108,General
2026-07-04,Antibiotics,98,Emergency
2026-07-04,Antibiotics,62,ICU
2026-07-04,IV Fluids,22,General
2026-07-04,IV Fluids,95,Emergency
2026-07-04,IV Fluids,101,ICU
2026-07-05,Paracetamol,73,General
2026-07-05,Paracetamol,101,Emergency
2026-07-05,Paracetamol,57,ICU
2026-07-05,Amoxicillin,62,General
2026-07-05,Amoxicillin,59,Emergency
2026-07-05,Amoxicillin,17,ICU
2026-07-05,Insulin,39,General
2026-07-05,Insulin,63,Emergency
2026-07-05,Insulin,92,ICU
2026-07-05,Antibiotics,99,General
2026-07-05,Antibiotics,31,Emergency
2026-07-05,Antibiotics,64,ICU
2026-07-05,IV Fluids,28,General
2026-07-05,IV Fluids,97,Emergency
2026-07-05,IV Fluids,22,ICU
2026-07-06,Paracetamol,113,General
2026-07-06,Paracetamol,75,Emergency
2026-07-06,Paracetamol,41,ICU
2026-07-06,Amoxicillin,53,General
2026-07-06,Amoxicillin,87,Emergency
2026-07-06,Amoxicillin,94,ICU
2026-07-06,Insulin,111,General
2026-07-06,Insulin,19,Emergency
2026-07-06,Insulin,76,ICU
2026-07-06,Antibiotics,31,General
2026-07-06,Antibiotics,61,Emergency
2026-07-06,Antibiotics,77,ICU
2026-07-06,IV Fluids,112,General
2026-07-06,IV Fluids,100,Emergency
2026-07-06,IV Fluids,61,ICU
2026-07-07,Paracetamol,78,General
2026-07-07,Paracetamol,25,Emergency
2026-07-07,Paracetamol,99,ICU
2026-07-07,Amoxicillin,77,General
2026-07-07,Amoxicillin,102,Emergency
2026-07-07,Amoxicillin,72,ICU
2026-07-07,Insulin,66,General
2026-07-07,Insulin,41,Emergency
2026-07-07,Insulin,52,ICU
2026-07-07,Antibiotics,90,General
2026-07-07,Antibiotics,59,Emergency
2026-07-07,Antibiotics,30,ICU
2026-07-07,IV Fluids,75,General
2026-07-07,IV Fluids,129,Emergency
2026-07-07,IV Fluids,38,ICU
2026-07-08,Paracetamol,74,General
2026-07-08,Paracetamol,71,Emergency
2026-07-08,Paracetamol,24,ICU
2026-07-08,Amoxicillin,76,General
2026-07-08,Amoxicillin,88,Emergency
2026-07-08,Amoxicillin,37,ICU
2026-07-08,Insulin,27,General
2026-07-08,Insulin,79,Emergency
2026-07-08,Insulin,91,ICU
2026-07-08,Antibiotics,83,General
2026-07-08,Antibiotics,112,Emergency
2026-07-08,Antibiotics,100,ICU
2026-07-08,IV Fluids,105,General
2026-07-08,IV Fluids,150,Emergency
2026-07-08,IV Fluids,103,ICU
2026-07-09,Paracetamol,52,General
2026-07-09,Paracetamol,34,Emergency
2026-07-09,Paracetamol,73,ICU
2026-07-09,Amoxicillin,55,General
2026-07-09,Amoxicillin,93,Emergency
2026-07-09,Amoxicillin,90,ICU
2026-07-09,Insulin,91,General
2026-07-09,Insulin,110,Emergency
2026-07-09,Insulin,84,ICU
2026-07-09,Antibiotics,80,General
2026-07-09,Antibiotics,37,Emergency
2026-07-09,Antibiotics,48,ICU
2026-07-09,IV Fluids,57,General
2026-07-09,IV Fluids,75,Emergency
2026-07-09,IV Fluids,90,ICU
2026-07-10,Paracetamol,93,General
2026-07-10,Paracetamol,78,Emergency
2026-07-10,Paracetamol,87,ICU
2026-07-10,Amoxicillin,77,General
2026-07-10,Amoxicillin,111,Emergency
2026-07-10,Amoxicillin,33,ICU
2026-07-10,Insulin,88,General
2026-07-10,Insulin,33,Emergency
2026-07-10,Insulin,27,ICU
2026-07-10,Antibiotics,43,General
2026-07-10,Antibiotics,39,Emergency
2026-07-10,Antibiotics,36,ICU
2026-07-10,IV Fluids,53,General
2026-07-10,IV Fluids,91,Emergency
2026-07-10,IV Fluids,76,ICU
2026-07-11,Paracetamol,25,General
2026-07-11,Paracetamol,102,Emergency
2026-07-11,Paracetamol,103,ICU
2026-07-11,Amoxicillin,52,General
2026-07-11,Amoxicillin,75,Emergency
2026-07-11,Amoxicillin,64,ICU
2026-07-11,Insulin,45,General
2026-07-11,Insulin,65,Emergency
2026-07-11,Insulin,51,ICU
2026-07-11,Antibiotics,34,General
2026-07-11,Antibiotics,64,Emergency
2026-07-11,Antibiotics,109,ICU
2026-07-11,IV Fluids,30,General
2026-07-11,IV Fluids,102,Emergency
2026-07-11,IV Fluids,91,ICU
2026-07-12,Paracetamol,28,General
2026-07-12,Paracetamol,77,Emergency
2026-07-12,Paracetamol,64,ICU
2026-07-12,Amoxicillin,16,General
2026-07-12,Amoxicillin,70,Emergency
2026-07-12,Amoxicillin,47,ICU
2026-07-12,Insulin,45,General
2026-07-12,Insulin,64,Emergency
2026-07-12,Insulin,68,ICU
2026-07-12,Antibiotics,73,General
2026-07-12,Antibiotics,47,Emergency
2026-07-12,Antibiotics,65,ICU
2026-07-12,IV Fluids,58,General
2026-07-12,IV Fluids,150,Emergency
2026-07-12,IV Fluids,93,ICU
2026-07-13,Paracetamol,55,General
2026-07-13,Paracetamol,34,Emergency
2026-07-13,Paracetamol,99,ICU
2026-07-13,Amoxicillin,97,General
2026-07-13,Amoxicillin,92,Emergency
2026-07-13,Amoxicillin,18,ICU
2026-07-13,Insulin,98,General
2026-07-13,Insulin,107,Emergency
2026-07-13,Insulin,67,ICU
2026-07-13,Antibiotics,89,General
2026-07-13,Antibiotics,103,Emergency
2026-07-13,Antibiotics,54,ICU
2026-07-13,IV Fluids,72,General
2026-07-13,IV Fluids,100,Emergency
2026-07-13,IV Fluids,74,ICU
2026-07-14,Paracetamol,38,General
2026-07-14,Paracetamol,79,Emergency
2026-07-14,Paracetamol,89,ICU
2026-07-14,Amoxicillin,67,General
2026-07-14,Amoxicillin,87,Emergency
2026-07-14,Amoxicillin,103,ICU
2026-07-14,Insulin,27,General
2026-07-14,Insulin,36,Emergency
2026-07-14,Insulin,90,ICU
2026-07-14,Antibiotics,49,General
2026-07-14,Antibiotics,88,Emergency
2026-07-14,Antibiotics,35,ICU
2026-07-14,IV Fluids,47,General
2026-07-14,IV Fluids,119,Emergency
2026-07-14,IV Fluids,71,ICU
2026-07-15,Paracetamol,92,General
2026-07-15,Paracetamol,91,Emergency
2026-07-15,Paracetamol,87,ICU
2026-07-15,Amoxicillin,57,General
2026-07-15,Amoxicillin,67,Emergency
2026-07-15,Amoxicillin,64,ICU
2026-07-15,Insulin,103,General
2026-07-15,Insulin,51,Emergency
2026-07-15,Insulin,41,ICU
2026-07-15,Antibiotics,40,General
2026-07-15,Antibiotics,38,Emergency
2026-07-15,Antibiotics,19,ICU
2026-07-15,IV Fluids,68,General
2026-07-15,IV Fluids,86,Emergency
2026-07-15,IV Fluids,44,ICU
2026-07-16,Paracetamol,92,General
2026-07-16,Paracetamol,59,Emergency
2026-07-16,Paracetamol,19,ICU
2026-07-16,Amoxicillin,56,General
2026-07-16,Amoxicillin,108,Emergency
2026-07-16,Amoxicillin,75,ICU
2026-07-16,Insulin,111,General
2026-07-16,Insulin,101,Emergency
2026-07-16,Insulin,41,ICU
2026-07-16,Antibiotics,69,General
2026-07-16,Antibiotics,79,Emergency
2026-07-16,Antibiotics,59,ICU
2026-07-16,IV Fluids,71,General
2026-07-16,IV Fluids,98,Emergency
2026-07-16,IV Fluids,39,ICU
2026-07-17,Paracetamol,35,General
2026-07-17,Paracetamol,59,Emergency
2026-07-17,Paracetamol,77,ICU
2026-07-17,Amoxicillin,20,General
2026-07-17,Amoxicillin,88,Emergency
2026-07-17,Amoxicillin,45,ICU
2026-07-17,Insulin,60,General
2026-07-17,Insulin,63,Emergency
2026-07-17,Insulin,89,ICU
2026-07-17,Antibiotics,21,General
2026-07-17,Antibiotics,104,Emergency
2026-07-17,Antibiotics,37,ICU
2026-07-17,IV Fluids,95,General
2026-07-17,IV Fluids,85,Emergency
2026-07-17,IV Fluids,55,ICU
2026-07-18,Paracetamol,90,General
2026-07-18,Paracetamol,82,Emergency
2026-07-18,Paracetamol,102,ICU
2026-07-18,Amoxicillin,61,General
2026-07-18,Amoxicillin,89,Emergency
2026-07-18,Amoxicillin,22,ICU
2026-07-18,Insulin,81,General
2026-07-18,Insulin,101,Emergency
2026-07-18,Insulin,63,ICU
2026-07-18,Antibiotics,64,General
2026-07-18,Antibiotics,30,Emergency
2026-07-18,Antibiotics,63,ICU
2026-07-18,IV Fluids,36,General
2026-07-18,IV Fluids,154,Emergency
2026-07-18,IV Fluids,39,ICU
2026-07-19,Paracetamol,101,General
2026-07-19,Paracetamol,83,Emergency
2026-07-19,Paracetamol,56,ICU
2026-07-19,Amoxicillin,83,General
2026-07-19,Amoxicillin,99,Emergency
2026-07-19,Amoxicillin,15,ICU
2026-07-19,Insulin,40,General
2026-07-19,Insulin,51,Emergency
2026-07-19,Insulin,63,ICU
2026-07-19,Antibiotics,95,General
2026-07-19,Antibiotics,43,Emergency
2026-07-19,Antibiotics,58,ICU
2026-07-19,IV Fluids,27,General
2026-07-19,IV Fluids,81,Emergency
2026-07-19,IV Fluids,77,ICU
2026-07-20,Paracetamol,39,General
2026-07-20,Paracetamol,30,Emergency
2026-07-20,Paracetamol,86,ICU
2026-07-20,Amoxicillin,49,General
2026-07-20,Amoxicillin,62,Emergency
2026-07-20,Amoxicillin,43,ICU
2026-07-20,Insulin,26,General
2026-07-20,Insulin,73,Emergency
2026-07-20,Insulin,88,ICU
2026-07-20,Antibiotics,51,General
2026-07-20,Antibiotics,45,Emergency
2026-07-20,Antibiotics,59,ICU
2026-07-20,IV Fluids,41,General
2026-07-20,IV Fluids,95,Emergency
2026-07-20,IV Fluids,39,ICU
2026-07-21,Paracetamol,38,General
2026-07-21,Paracetamol,46,Emergency
2026-07-21,Paracetamol,31,ICU
2026-07-21,Amoxicillin,76,General
2026-07-21,Amoxicillin,67,Emergency
2026-07-21,Amoxicillin,107,ICU
2026-07-21,Insulin,71,General
2026-07-21,Insulin,103,Emergency
2026-07-21,Insulin,77,ICU
2026-07-21,Antibiotics,65,General
2026-07-21,Antibiotics,33,Emergency
2026-07-21,Antibiotics,71,ICU
2026-07-21,IV Fluids,40,General
2026-07-21,IV Fluids,122,Emergency
2026-07-21,IV Fluids,88,ICU
2026-07-22,Paracetamol,54,General
2026-07-22,Paracetamol,40,Emergency
2026-07-22,Paracetamol,80,ICU
2026-07-22,Amoxicillin,83,General
2026-07-22,Amoxicillin,96,Emergency
2026-07-22,Amoxicillin,92,ICU
2026-07-22,Insulin,97,General
2026-07-22,Insulin,49,Emergency
2026-07-22,Insulin,61,ICU
2026-07-22,Antibiotics,29,General
2026-07-22,Antibiotics,40,Emergency
2026-07-22,Antibiotics,116,ICU
2026-07-22,IV Fluids,91,General
2026-07-22,IV Fluids,78,Emergency
2026-07-22,IV Fluids,64,ICU
2026-07-23,Paracetamol,59,General
2026-07-23,Paracetamol,64,Emergency
2026-07-23,Paracetamol,54,ICU
2026-07-23,Amoxicillin,20,General
2026-07-23,Amoxicillin,53,Emergency
2026-07-23,Amoxicillin,101,ICU
2026-07-23,Insulin,62,General
2026-07-23,Insulin,46,Emergency
2026-07-23,Insulin,70,ICU
2026-07-23,Antibiotics,76,General
2026-07-23,Antibiotics,36,Emergency
2026-07-23,Antibiotics,90,ICU
2026-07-23,IV Fluids,76,General
2026-07-23,IV Fluids,147,Emergency
2026-07-23,IV Fluids,78,ICU
